variable,y,merger,geography,segment,product,year,date,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,order
v1,74419236.2896975,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,CURRENT,10/01/16,74427945.694885,47.75,27867857.2218454,10746211.0265218,2784624.77890966,2534633024.30065,0.15205866134772,9346211,0.11500119452694,0.30404314366593,0.21725126902923,0.36000204110752,0.25816041483026,0.28085199789096,0.14149594754856,0.12833428268139,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,84079103,361284895.011275,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,46
v1,84017050.3223104,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,CURRENT,10/01/16,83769294.0414111,47.75,28805616.9586983,11910564.8987021,2769763.00300764,2521105475.35175,0.15205866134772,9346211,0.09972919724991,0.32741757367586,0.19252060790606,0.34850163892979,0.33852245366554,0.32053408442239,0.13434421762861,0.14969209794721,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,86291489,360851475.596001,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,46
v10,0.28527054342289,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,CURRENT,10/01/16,82431632.7050489,47.75,32510074.7040066,11678407.0579244,4157935.2180827,3784653500.3476,0.15205866134772,9346211,0.12813131968394,0.3155107852378,0.22294427372353,0.30316404514668,0.24515768829668,0.26856261598517,0.16221634216846,0.09967997115264,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,100516035,699035962.726058,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,46
v10,0.29498032791432,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,CURRENT,10/01/16,74427945.694885,47.75,27867857.2218454,10746211.0265218,2784624.77890966,2534633024.30065,0.15205866134772,9346211,0.11500119452694,0.30404314366593,0.21725126902923,0.36000204110752,0.25816041483026,0.28085199789096,0.14149594754856,0.12833428268139,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,84079103,361284895.011275,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,46
v10,0.32579963520999,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,CURRENT,10/01/16,83769294.0414111,47.75,28805616.9586983,11910564.8987021,2769763.00300764,2521105475.35175,0.15205866134772,9346211,0.09972919724991,0.32741757367586,0.19252060790606,0.34850163892979,0.33852245366554,0.32053408442239,0.13434421762861,0.14969209794721,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,86291489,360851475.596001,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,46
v11,0.19853429600582,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,CURRENT,10/01/16,82431632.7050489,47.75,32510074.7040066,11678407.0579244,4157935.2180827,3784653500.3476,6.57640933529759,9346211,0.12813131968394,0.3155107852378,0.22294427372353,0.30316404514668,0.24515768829668,0.26856261598517,0.16221634216846,0.09967997115264,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,100516035,699035962.726058,0,0,0,0,0,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,46
v11,0.1885914366702,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,CURRENT,10/01/16,74427945.694885,47.75,27867857.2218454,10746211.0265218,2784624.77890966,2534633024.30065,6.57640933529759,9346211,0.11500119452694,0.30404314366593,0.21725126902923,0.36000204110752,0.25816041483026,0.28085199789096,0.14149594754856,0.12833428268139,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,84079103,361284895.011275,0,0,0,0,0,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,46
v11,0.1818064750702,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,CURRENT,10/01/16,83769294.0414111,47.75,28805616.9586983,11910564.8987021,2769763.00300764,2521105475.35175,6.57640933529759,9346211,0.09972919724991,0.32741757367586,0.19252060790606,0.34850163892979,0.33852245366554,0.32053408442239,0.13434421762861,0.14969209794721,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,86291489,360851475.596001,0,0,0,0,0,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,46
v12,0.29426635929532,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,CURRENT,10/01/16,82431632.7050489,47.75,32510074.7040066,11678407.0579244,4157935.2180827,3784653500.3476,0.15205866134772,9346211,0.12813131968394,0.3155107852378,0.22294427372353,0.30316404514668,0.24515768829668,0.26856261598517,0.16221634216846,0.09967997115264,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,100516035,699035962.726058,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,46
v12,0.33806939189674,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,CURRENT,10/01/16,74427945.694885,47.75,27867857.2218454,10746211.0265218,2784624.77890966,2534633024.30065,0.15205866134772,9346211,0.11500119452694,0.30404314366593,0.21725126902923,0.36000204110752,0.25816041483026,0.28085199789096,0.14149594754856,0.12833428268139,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,84079103,361284895.011275,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,46
v12,0.36421048911439,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,CURRENT,10/01/16,83769294.0414111,47.75,28805616.9586983,11910564.8987021,2769763.00300764,2521105475.35175,0.15205866134772,9346211,0.09972919724991,0.32741757367586,0.19252060790606,0.34850163892979,0.33852245366554,0.32053408442239,0.13434421762861,0.14969209794721,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,86291489,360851475.596001,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,46
v13,0.27777062201822,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,CURRENT,10/01/16,82431632.7050489,47.75,32510074.7040066,11678407.0579244,4157935.2180827,3784653500.3476,0.15205866134772,9346211,0.12813131968394,0.3155107852378,0.22294427372353,0.30316404514668,0.24515768829668,0.26856261598517,0.16221634216846,0.09967997115264,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,100516035,699035962.726058,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,46
v13,0.23874055635326,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,CURRENT,10/01/16,74427945.694885,47.75,27867857.2218454,10746211.0265218,2784624.77890966,2534633024.30065,0.15205866134772,9346211,0.11500119452694,0.30404314366593,0.21725126902923,0.36000204110752,0.25816041483026,0.28085199789096,0.14149594754856,0.12833428268139,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,84079103,361284895.011275,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,46
v13,0.34529403304891,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,CURRENT,10/01/16,83769294.0414111,47.75,28805616.9586983,11910564.8987021,2769763.00300764,2521105475.35175,0.15205866134772,9346211,0.09972919724991,0.32741757367586,0.19252060790606,0.34850163892979,0.33852245366554,0.32053408442239,0.13434421762861,0.14969209794721,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,86291489,360851475.596001,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,46
v14,0.29738006206279,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,CURRENT,10/01/16,82431632.7050489,47.75,32510074.7040066,11678407.0579244,4157935.2180827,3784653500.3476,0.15205866134772,9346211,0.12813131968394,0.3155107852378,0.22294427372353,0.30316404514668,0.24515768829668,0.26856261598517,0.16221634216846,0.09967997115264,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,100516035,699035962.726058,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,46
v14,0.28861623476785,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,CURRENT,10/01/16,74427945.694885,47.75,27867857.2218454,10746211.0265218,2784624.77890966,2534633024.30065,0.15205866134772,9346211,0.11500119452694,0.30404314366593,0.21725126902923,0.36000204110752,0.25816041483026,0.28085199789096,0.14149594754856,0.12833428268139,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,84079103,361284895.011275,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,46
v14,0.31801414753056,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,CURRENT,10/01/16,83769294.0414111,47.75,28805616.9586983,11910564.8987021,2769763.00300764,2521105475.35175,0.15205866134772,9346211,0.09972919724991,0.32741757367586,0.19252060790606,0.34850163892979,0.33852245366554,0.32053408442239,0.13434421762861,0.14969209794721,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,86291489,360851475.596001,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,46
v15,0.14509610595335,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,CURRENT,10/01/16,82431632.7050489,47.75,32510074.7040066,11678407.0579244,4157935.2180827,3784653500.3476,0.15205866134772,9346211,0.12813131968394,0.3155107852378,0.22294427372353,0.30316404514668,0.24515768829668,0.26856261598517,0.16221634216846,0.09967997115264,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,100516035,699035962.726058,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,46
v15,0.09549201942814,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,CURRENT,10/01/16,74427945.694885,47.75,27867857.2218454,10746211.0265218,2784624.77890966,2534633024.30065,0.15205866134772,9346211,0.11500119452694,0.30404314366593,0.21725126902923,0.36000204110752,0.25816041483026,0.28085199789096,0.14149594754856,0.12833428268139,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,84079103,361284895.011275,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,46
v15,0.09481373370569,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,CURRENT,10/01/16,83769294.0414111,47.75,28805616.9586983,11910564.8987021,2769763.00300764,2521105475.35175,0.15205866134772,9346211,0.09972919724991,0.32741757367586,0.19252060790606,0.34850163892979,0.33852245366554,0.32053408442239,0.13434421762861,0.14969209794721,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,86291489,360851475.596001,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,46
v16,0.11514844694025,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,CURRENT,10/01/16,82431632.7050489,47.75,32510074.7040066,11678407.0579244,4157935.2180827,3784653500.3476,0.15205866134772,9346211,0.12813131968394,0.3155107852378,0.22294427372353,0.30316404514668,0.24515768829668,0.26856261598517,0.16221634216846,0.09967997115264,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,100516035,699035962.726058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,46
v16,0.12424861255245,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,CURRENT,10/01/16,74427945.694885,47.75,27867857.2218454,10746211.0265218,2784624.77890966,2534633024.30065,0.15205866134772,9346211,0.11500119452694,0.30404314366593,0.21725126902923,0.36000204110752,0.25816041483026,0.28085199789096,0.14149594754856,0.12833428268139,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,84079103,361284895.011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,46
v16,0.12986728927787,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,CURRENT,10/01/16,83769294.0414111,47.75,28805616.9586983,11910564.8987021,2769763.00300764,2521105475.35175,0.15205866134772,9346211,0.09972919724991,0.32741757367586,0.19252060790606,0.34850163892979,0.33852245366554,0.32053408442239,0.13434421762861,0.14969209794721,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,86291489,360851475.596001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,46
v2,46.6,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,CURRENT,10/01/16,82431632.7050489,47.75,32510074.7040066,11678407.0579244,4157935.2180827,3784653500.3476,0.15205866134772,9346211,0.12813131968394,0.3155107852378,0.22294427372353,0.30316404514668,0.24515768829668,0.26856261598517,0.16221634216846,0.09967997115264,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,100516035,699035962.726058,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,46
v2,46.6,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,CURRENT,10/01/16,74427945.694885,47.75,27867857.2218454,10746211.0265218,2784624.77890966,2534633024.30065,0.15205866134772,9346211,0.11500119452694,0.30404314366593,0.21725126902923,0.36000204110752,0.25816041483026,0.28085199789096,0.14149594754856,0.12833428268139,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,84079103,361284895.011275,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,46
v2,46.6,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,CURRENT,10/01/16,83769294.0414111,47.75,28805616.9586983,11910564.8987021,2769763.00300764,2521105475.35175,0.15205866134772,9346211,0.09972919724991,0.32741757367586,0.19252060790606,0.34850163892979,0.33852245366554,0.32053408442239,0.13434421762861,0.14969209794721,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,86291489,360851475.596001,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,46
v3,35498690.5964701,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,CURRENT,10/01/16,82431632.7050489,47.75,32510074.7040066,11678407.0579244,4157935.2180827,3784653500.3476,6.57640933529759,9346211,0.12813131968394,0.3155107852378,0.22294427372353,0.30316404514668,0.24515768829668,0.26856261598517,0.16221634216846,0.09967997115264,172719,0,0,131753,1177130,151167,41111,100.4943,0.02173385761194,100516035,699035962.726058,1,1,0,0,0,1,-1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1,0,0,46
v3,29145170.0204721,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,CURRENT,10/01/16,74427945.694885,47.75,27867857.2218454,10746211.0265218,2784624.77890966,2534633024.30065,6.57640933529759,9346211,0.11500119452694,0.30404314366593,0.21725126902923,0.36000204110752,0.25816041483026,0.28085199789096,0.14149594754856,0.12833428268139,172719,0,0,131753,1177130,151167,41111,100.4943,0.02173385761194,84079103,361284895.011275,1,1,0,0,0,1,-1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1,0,0,46
v3,28303356.1235055,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,CURRENT,10/01/16,83769294.0414111,47.75,28805616.9586983,11910564.8987021,2769763.00300764,2521105475.35175,6.57640933529759,9346211,0.09972919724991,0.32741757367586,0.19252060790606,0.34850163892979,0.33852245366554,0.32053408442239,0.13434421762861,0.14969209794721,172719,0,0,131753,1177130,151167,41111,100.4943,0.02173385761194,86291489,360851475.596001,1,1,0,0,0,1,-1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1,0,0,46
v4,15341835.7166169,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,CURRENT,10/01/16,82431632.7050489,47.75,32510074.7040066,11678407.0579244,4157935.2180827,3784653500.3476,6.57640933529759,9346211,0.12813131968394,0.3155107852378,0.22294427372353,0.30316404514668,0.24515768829668,0.26856261598517,0.16221634216846,0.09967997115264,172719,0,0,131753,1177130,151167,41111,100.4943,0.02173385761194,100516035,699035962.726058,0,0,1,0,0,1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,-1,0,0,46
v4,8699347.19606585,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,CURRENT,10/01/16,74427945.694885,47.75,27867857.2218454,10746211.0265218,2784624.77890966,2534633024.30065,6.57640933529759,9346211,0.11500119452694,0.30404314366593,0.21725126902923,0.36000204110752,0.25816041483026,0.28085199789096,0.14149594754856,0.12833428268139,172719,0,0,131753,1177130,151167,41111,100.4943,0.02173385761194,84079103,361284895.011275,0,0,1,0,0,1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,-1,0,0,46
v4,10473806.9274225,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,CURRENT,10/01/16,83769294.0414111,47.75,28805616.9586983,11910564.8987021,2769763.00300764,2521105475.35175,6.57640933529759,9346211,0.09972919724991,0.32741757367586,0.19252060790606,0.34850163892979,0.33852245366554,0.32053408442239,0.13434421762861,0.14969209794721,172719,0,0,131753,1177130,151167,41111,100.4943,0.02173385761194,86291489,360851475.596001,0,0,1,0,0,1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,-1,0,0,46
v5,5108007.1585649,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,CURRENT,10/01/16,82431632.7050489,47.75,32510074.7040066,11678407.0579244,4157935.2180827,3784653500.3476,6.57640933529759,9346211,0.12813131968394,0.3155107852378,0.22294427372353,0.30316404514668,0.24515768829668,0.26856261598517,0.16221634216846,0.09967997115264,172719,0,0,131753,1177130,151167,41111,100.4943,0.02173385761194,100516035,699035962.726058,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,46
v5,2639986.96548058,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,CURRENT,10/01/16,74427945.694885,47.75,27867857.2218454,10746211.0265218,2784624.77890966,2534633024.30065,6.57640933529759,9346211,0.11500119452694,0.30404314366593,0.21725126902923,0.36000204110752,0.25816041483026,0.28085199789096,0.14149594754856,0.12833428268139,172719,0,0,131753,1177130,151167,41111,100.4943,0.02173385761194,84079103,361284895.011275,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,46
v5,2636819.87595453,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,CURRENT,10/01/16,83769294.0414111,47.75,28805616.9586983,11910564.8987021,2769763.00300764,2521105475.35175,6.57640933529759,9346211,0.09972919724991,0.32741757367586,0.19252060790606,0.34850163892979,0.33852245366554,0.32053408442239,0.13434421762861,0.14969209794721,172719,0,0,131753,1177130,151167,41111,100.4943,0.02173385761194,86291489,360851475.596001,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,46
v6,4597146630.98039,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,CURRENT,10/01/16,82431632.7050489,47.75,32510074.7040066,11678407.0579244,4157935.2180827,3784653500.3476,6.57640933529759,9346211,0.12813131968394,0.3155107852378,0.22294427372353,0.30316404514668,0.24515768829668,0.26856261598517,0.16221634216846,0.09967997115264,172719,0,0,131753,1177130,151167,41111,100.4943,0.02173385761194,100516035,699035962.726058,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,46
v6,2375957356.25416,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,CURRENT,10/01/16,74427945.694885,47.75,27867857.2218454,10746211.0265218,2784624.77890966,2534633024.30065,6.57640933529759,9346211,0.11500119452694,0.30404314366593,0.21725126902923,0.36000204110752,0.25816041483026,0.28085199789096,0.14149594754856,0.12833428268139,172719,0,0,131753,1177130,151167,41111,100.4943,0.02173385761194,84079103,361284895.011275,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,46
v6,2373107012.76545,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,CURRENT,10/01/16,83769294.0414111,47.75,28805616.9586983,11910564.8987021,2769763.00300764,2521105475.35175,6.57640933529759,9346211,0.09972919724991,0.32741757367586,0.19252060790606,0.34850163892979,0.33852245366554,0.32053408442239,0.13434421762861,0.14969209794721,172719,0,0,131753,1177130,151167,41111,100.4943,0.02173385761194,86291489,360851475.596001,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,46
v9,0.16399378828723,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,CURRENT,10/01/16,82431632.7050489,47.75,32510074.7040066,11678407.0579244,4157935.2180827,3784653500.3476,0.15205866134772,9346211,0.12813131968394,0.3155107852378,0.22294427372353,0.30316404514668,0.24515768829668,0.26856261598517,0.16221634216846,0.09967997115264,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,100516035,699035962.726058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,46
v9,0.09410966480534,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,CURRENT,10/01/16,74427945.694885,47.75,27867857.2218454,10746211.0265218,2784624.77890966,2534633024.30065,0.15205866134772,9346211,0.11500119452694,0.30404314366593,0.21725126902923,0.36000204110752,0.25816041483026,0.28085199789096,0.14149594754856,0.12833428268139,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,84079103,361284895.011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,46
v9,0.09535326885643,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,CURRENT,10/01/16,83769294.0414111,47.75,28805616.9586983,11910564.8987021,2769763.00300764,2521105475.35175,0.15205866134772,9346211,0.09972919724991,0.32741757367586,0.19252060790606,0.34850163892979,0.33852245366554,0.32053408442239,0.13434421762861,0.14969209794721,172719,0,0,131753,1177130,151167,41111,100.4943,46.01116,86291489,360851475.596001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,46
v1,83079158.6533521,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,CURRENT,11/01/16,82689756.337705,46.6,35498690.5964701,15341835.7166169,5108007.1585649,4597146630.98039,0.16062600755826,8847710,0.16399378828723,0.28527054342289,0.19853429600582,0.29426635929532,0.27777062201822,0.29738006206279,0.14509610595335,0.11514844694025,25213,0,402100,155048,905309,87133,28017,100.823,44.465942,100516035,663298260.323107,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47
v1,74945774.3855422,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,CURRENT,11/01/16,74419236.2896975,46.6,29145170.0204721,8699347.19606585,2639986.96548058,2375957356.25416,0.16062600755826,8847710,0.09410966480534,0.29498032791432,0.1885914366702,0.33806939189674,0.23874055635326,0.28861623476785,0.09549201942814,0.12424861255245,25213,0,402100,155048,905309,87133,28017,100.823,44.465942,84079103,357895436.634988,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47
v1,83826869.2501665,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,CURRENT,11/01/16,84017050.3223104,46.6,28303356.1235055,10473806.9274225,2636819.87595453,2373107012.76545,0.16062600755826,8847710,0.09535326885643,0.32579963520999,0.1818064750702,0.36421048911439,0.34529403304891,0.31801414753056,0.09481373370569,0.12986728927787,25213,0,402100,155048,905309,87133,28017,100.823,44.465942,86291489,399978636.375239,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47
v10,0.29473943882918,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,CURRENT,11/01/16,82689756.337705,46.6,35498690.5964701,15341835.7166169,5108007.1585649,4597146630.98039,0.16062600755826,8847710,0.16399378828723,0.28527054342289,0.19853429600582,0.29426635929532,0.27777062201822,0.29738006206279,0.14509610595335,0.11514844694025,25213,0,402100,155048,905309,87133,28017,100.823,44.465942,100516035,663298260.323107,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,47
v10,0.2723411114076,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,CURRENT,11/01/16,74419236.2896975,46.6,29145170.0204721,8699347.19606585,2639986.96548058,2375957356.25416,0.16062600755826,8847710,0.09410966480534,0.29498032791432,0.1885914366702,0.33806939189674,0.23874055635326,0.28861623476785,0.09549201942814,0.12424861255245,25213,0,402100,155048,905309,87133,28017,100.823,44.465942,84079103,357895436.634988,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,47
